Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1981","1981","ha","","M","Data not available"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1982","1982","ha","","M","Data not available"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1983","1983","ha","","M","Data not available"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1984","1984","ha","","M","Data not available"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1985","1985","ha","","M","Data not available"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1986","1986","ha","","M","Data not available"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1987","1987","ha","","M","Data not available"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1988","1988","ha","","M","Data not available"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1989","1989","ha","","M","Data not available"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1990","1990","ha","425","F","FAO estimate"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1991","1991","ha","810","F","FAO estimate"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1992","1992","ha","1220","F","FAO estimate"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1993","1993","ha","1570","F","FAO estimate"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1994","1994","ha","1600","F","FAO estimate"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1995","1995","ha","2550","F","FAO estimate"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1996","1996","ha","3000","F","FAO estimate"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1997","1997","ha","3110","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1998","1998","ha","3500","F","FAO estimate"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","1999","1999","ha","3800","F","FAO estimate"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2000","2000","ha","4000","F","FAO estimate"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2001","2001","ha","4500","F","FAO estimate"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2002","2002","ha","719","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2003","2003","ha","713","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2004","2004","ha","957","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2005","2005","ha","1320","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2006","2006","ha","1440","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2007","2007","ha","1954","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2008","2008","ha","2256","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2009","2009","ha","2366","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2010","2010","ha","2167","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2011","2011","ha","2404","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2012","2012","ha","3126","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2013","2013","ha","3223","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2014","2014","ha","3470","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2015","2015","ha","3230","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2016","2016","ha","5039","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2017","2017","ha","7070","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2018","2018","ha","8090","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2019","2019","ha","8480","","Official data"
"QCL","Crops and livestock products","173","Poland","5312","Area harvested","552","Blueberries","2020","2020","ha","9700","","Official data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","1990","1990","hg/ha","40000","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","1991","1991","hg/ha","43210","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","1992","1992","hg/ha","46721","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","1993","1993","hg/ha","49045","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","1994","1994","hg/ha","47500","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","1995","1995","hg/ha","44706","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","1996","1996","hg/ha","50000","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","1997","1997","hg/ha","46624","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","1998","1998","hg/ha","48857","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","1999","1999","hg/ha","53947","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2000","2000","hg/ha","53750","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2001","2001","hg/ha","66667","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2002","2002","hg/ha","28498","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2003","2003","hg/ha","48107","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2004","2004","hg/ha","40815","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2005","2005","hg/ha","35136","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2006","2006","hg/ha","34306","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2007","2007","hg/ha","26745","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2008","2008","hg/ha","34827","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2009","2009","hg/ha","46589","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2010","2010","hg/ha","42432","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2011","2011","hg/ha","35753","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2012","2012","hg/ha","35992","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2013","2013","hg/ha","39500","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2014","2014","hg/ha","35934","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2015","2015","hg/ha","43690","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2016","2016","hg/ha","29214","Fc","Calculated data"
"QCL","Crops and livestock products","173","Poland","5419","Yield","552","Blueberries","2017","2017","hg/ha","23116","Fc","Calculated data"
